其他頻道,#genre#
张韶涵,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Sw6UKr&tk=IaRTZBNZkJti
五月天,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=HMiVia&tk=IaRTZBNZkJti
王杰,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=363CEA&tk=IaRTZBNZkJti
蔡健雅,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fIzTdX&tk=IaRTZBNZkJti
任然,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=HsuBih&tk=IaRTZBNZkJti
乔洋,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=xx1v9m&tk=IaRTZBNZkJti
刘若英,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=kT6C2R&tk=IaRTZBNZkJti
张惠妹,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=tIRIzf&tk=IaRTZBNZkJti
周深,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=hEFWRh&tk=IaRTZBNZkJti
王力宏,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=WVVZro&tk=IaRTZBNZkJti
庄心妍,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=eEUWe8&tk=IaRTZBNZkJti
颜人中,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=sWSIGE&tk=IaRTZBNZkJti
孙燕姿,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=y7n1Gd&tk=IaRTZBNZkJti
梁静茹,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=kCmWNH&tk=IaRTZBNZkJti
Alin,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=1dBZmT&tk=IaRTZBNZkJti
姜育恒,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=t4OTOT&tk=IaRTZBNZkJti
卓依婷,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=k9ky38&tk=IaRTZBNZkJti
云朵,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=o4wYIS&tk=IaRTZBNZkJti
童安格,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=4rZaVV&tk=IaRTZBNZkJti
任贤齐,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=kSYH1O&tk=IaRTZBNZkJti
魏佳艺,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=P7sbrk&tk=IaRTZBNZkJti
韩宝仪,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=VwJGSx&tk=IaRTZBNZkJti
金海心,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=hXMQxS&tk=IaRTZBNZkJti
陈瑞,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=pYlCXK&tk=IaRTZBNZkJti
林忆莲,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ucpCeC&tk=IaRTZBNZkJti
汪明荃,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=B8hVUx&tk=IaRTZBNZkJti
串烧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Sd3dvN&tk=IaRTZBNZkJti
陈淑桦,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=mDMFRH&tk=IaRTZBNZkJti
许蒿,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=HUjhaQ&tk=IaRTZBNZkJti
腾格尔,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=iX9Gfa&tk=IaRTZBNZkJti
林志炫,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=KcHk9s&tk=IaRTZBNZkJti
滚石30周年1,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=O5fSpo&tk=IaRTZBNZkJti
滚石30周年2,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=VzMFp3&tk=IaRTZBNZkJti
滚石30周年4,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=TAMiLX&tk=IaRTZBNZkJti
滚石30周年3,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=TD4Mle&tk=IaRTZBNZkJti
刀郎《山河廖哉》,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Ko7XMa&tk=IaRTZBNZkJti
滚石30周年6,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=6VOJKW&tk=IaRTZBNZkJti
滚石30周年5,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=zA06po&tk=IaRTZBNZkJti
滚石30周年8,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Dy3qWw&tk=IaRTZBNZkJti
滚石30周年9,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=uQgY81&tk=IaRTZBNZkJti
滚石30周年13,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Ajyq9l&tk=IaRTZBNZkJti
神乐一台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=qfYlIg&tk=IaRTZBNZkJti
滚石30周年12,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=eemB9R&tk=IaRTZBNZkJti
滚石30周年7,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=KATsIG&tk=IaRTZBNZkJti
滚石30周年11,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Y7C7iY&tk=IaRTZBNZkJti
滚石30周年10,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=V69D0e&tk=IaRTZBNZkJti
神乐二台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=dKgYE6&tk=IaRTZBNZkJti
星爷国语,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=2FnQgn&tk=IaRTZBNZkJti
雍正帝王,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=HgGC3v&tk=IaRTZBNZkJti
蓝翔新三国,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=O8BF7z&tk=IaRTZBNZkJti
狄仁杰全,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=jjoXkU&tk=IaRTZBNZkJti
吃米滴虫,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=iH2ft5&tk=IaRTZBNZkJti
球球新三国,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=0x4bhB&tk=IaRTZBNZkJti
脑袋寻欢,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=14LkvU&tk=IaRTZBNZkJti
双鹰狄仁杰,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=tqdmUK&tk=IaRTZBNZkJti
欧美大片,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=WvIHz9&tk=IaRTZBNZkJti
译制国语,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=LaZBSY&tk=IaRTZBNZkJti
幽兰狄仁杰,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ZAAP3k&tk=IaRTZBNZkJti
橙记港剧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=an2D6a&tk=IaRTZBNZkJti
八六西游,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=CTpmu4&tk=IaRTZBNZkJti
悍匪重案,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=8kKfyx&tk=IaRTZBNZkJti
许三多场,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=PcAVQg&tk=IaRTZBNZkJti
挖沟连长,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=dGWRsr&tk=IaRTZBNZkJti
西游续集,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=VUlpll&tk=IaRTZBNZkJti
日语电视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=iBQvKs&tk=IaRTZBNZkJti
老秦说剧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=W9L0v0&tk=IaRTZBNZkJti
老蔡解说,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=bZUjbB&tk=IaRTZBNZkJti
小司马解说,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=gCPluj&tk=IaRTZBNZkJti
百晓生解说,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=SbCg7F&tk=IaRTZBNZkJti
夜魔人老王,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=bIL1Yw&tk=IaRTZBNZkJti
宇哥解说,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=3R7no3&tk=IaRTZBNZkJti
百晓生说剧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=oWvry1&tk=IaRTZBNZkJti
小司马说剧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=qDA8ww&tk=IaRTZBNZkJti
长片短解,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ZoxDHO&tk=IaRTZBNZkJti
1900影剧室,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fPOBbU&tk=IaRTZBNZkJti
来呀官人解说,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fha8Xj&tk=IaRTZBNZkJti
侃片大师兄,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=YGwmdH&tk=IaRTZBNZkJti
指缝里看片,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=kU1rox&tk=IaRTZBNZkJti
特色话-文西,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=8zVy8H&tk=IaRTZBNZkJti
吐槽辣眼雷剧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=KK4IWQ&tk=IaRTZBNZkJti
小片片说大片,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=cnHl6p&tk=IaRTZBNZkJti
口音重的解说,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=tPNs02&tk=IaRTZBNZkJti
火龙果解说,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=6AOK8i&tk=IaRTZBNZkJti
中二日记,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=n9ms3F&tk=IaRTZBNZkJti
奇葩果仁,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=6W1UPz&tk=IaRTZBNZkJti
段子-小小天才,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=NskpJQ&tk=IaRTZBNZkJti
史君说剧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=XOOe5L&tk=IaRTZBNZkJti
老烟斗鬼故事,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=IpJm7w&tk=IaRTZBNZkJti
尉迟杰影评,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=i4UOLI&tk=IaRTZBNZkJti
解说-国产推理,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=IuICYA&tk=IaRTZBNZkJti
解说吸奇侠,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=hk5oBk&tk=IaRTZBNZkJti
解说古今中外犯罪录,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fLsE22&tk=IaRTZBNZkJti
鬼兄奇谈,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=0v6voQ&tk=IaRTZBNZkJti
解说奥雷卡尔克斯,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=BxBEFq&tk=IaRTZBNZkJti
解说爆笑,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=PkDkap&tk=IaRTZBNZkJti
解说-梁山好汉,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=x0y8KC&tk=IaRTZBNZkJti
一目十影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=TM5Yxo&tk=IaRTZBNZkJti
鱼叔荐好片,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=H4RVYy&tk=IaRTZBNZkJti
大蓝雀-神剧爆笑,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=BaFxPp&tk=IaRTZBNZkJti
谁语Whospeak,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Ksi7ro&tk=IaRTZBNZkJti
骑毛驴的八戒,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=h476v3&tk=IaRTZBNZkJti
史君观影-国产刑侦,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=xqmNY0&tk=IaRTZBNZkJti
科学放映室,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=8ibP2v&tk=IaRTZBNZkJti
郭云神奇的神奇解说,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=4YlsnH&tk=IaRTZBNZkJti
史剧解说-洪武大案,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=KOGrvQ&tk=IaRTZBNZkJti
拳叔二次元,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=iZWwkW&tk=IaRTZBNZkJti
解说-困困,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=lmWjo4&tk=IaRTZBNZkJti
周扒片深度,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=CtLHv6&tk=IaRTZBNZkJti
说片将军侃片,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=mU9RVH&tk=IaRTZBNZkJti
MV点歌,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=K51jNS&tk=IaRTZBNZkJti
彼岸零可,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=7qOzDf&tk=IaRTZBNZkJti
听书故事,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=GEMnEy&tk=IaRTZBNZkJti
地道赶海,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=KcdNew&tk=IaRTZBNZkJti
韩美食家,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=kQvd11&tk=IaRTZBNZkJti
万合出品,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=PnGVf7&tk=IaRTZBNZkJti
冰冰影剧,http://www.goodiptv.club/douyu/74374
热门港剧,http://www.goodiptv.club/douyu/5522351
斗鱼港剧,http://www.goodiptv.club/douyu/5061550
贝爷求生,http://www.goodiptv.club/douyu/9661369
南京十八,https://mgtv.ottiptv.cc/migu/838151753.m3u8?migutoken=e1c3c9e2e67541d90ea94c4c917f96ecf43c6c0ae7c616929d8676e7c14bc5587ba870ce22575333640bfff61b05d4d468f6564c6251023f1ad20957cfe3b2c12e71b4662f83dce5d920a86c29
漫画解说,https://yylunbo.ottiptv.cc/yy/1382735568
體育賽事,#genre#
安徽综艺体育,http://112.27.235.94:8000/hls/25/index.m3u8
广州竞赛,http://8.138.7.223/tv/gzjs.m3u8
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8
体育休闲频道,https://mgtv.ottiptv.cc/mg/626064707.m3u8?userid=5559462299&sign=b9c61c4b8f69ce47dce80d181cbdd2ff3c6ecd33c886400b08a892d7cd9868ecff8057e66829e364bb2e78a550fd7ea22a3cadb88c52553594a052a459ee8349aced972d01afee138f02274acaadb96886&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
陕西体育休闲频道,https://mgtv.ottiptv.cc/mg/956909356.m3u8?userid=5559462299&sign=de000ecbcef0843949f30207a02ee3c894dfe46f04dfccaef61f14baaf47f14d8c7cb0f1b8346e08eb191d62eecaefeeebea703b11b099f05a15ae3ce023ce26d64739ef895133e159ac3d308cbe0900f7&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
辽宁广播电视台体育休闲频道,https://mgtv.ottiptv.cc/mg/962067526.m3u8?userid=5559462299&sign=5679d3b1776e64886cc735334951fd94d83f536cb35e95534e789aa55ca1bf205a50236085d87496a405281ffb41b45acb2b510dc40f97726b599fa3f707e8d07a2c90e5587394cdd85a651d686c044a2c&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
意甲 克雷莫内塞VS国际米兰 全场回放（刘腾、贺宇） 00:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=TV3Wo7&tk=IaRTZBNZkJti
法甲 图卢兹VS欧塞尔 全场回放（盛斌） 00:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=NHAsFT&tk=IaRTZBNZkJti
英超 托特纳姆热刺VS曼城 全场回放（詹俊、张路、林梦鸽） 00:15,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=RrdSJb&tk=IaRTZBNZkJti
法甲 昂热VS梅斯 全场回放（乔迁） 00:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=YToawS&tk=IaRTZBNZkJti
法甲 尼斯VS布雷斯特 全场回放（李永熙） 00:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=8qrDR9&tk=IaRTZBNZkJti
英超 托特纳姆热刺VS曼城 全场回放（陈渤胄） 00:15,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=K1AtIa&tk=IaRTZBNZkJti
德甲 多特蒙德VS海登海姆 全场回放（沈云怡、秦游夏） 00:15,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=tNNwBK&tk=IaRTZBNZkJti
斯诺克 贾德·特鲁姆普10-4肖恩·墨菲 【回放】肖恩·墨菲4-10贾德·特鲁姆普（柏林） 03:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=DTMNIL&tk=IaRTZBNZkJti
英超 托特纳姆热刺VS曼城 全场回放（陈凯冬、何辉） 00:15,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=hjcMYI&tk=IaRTZBNZkJti
英超 托特纳姆热刺VS曼城 全场回放（洪荒） 00:15,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=okTaA5&tk=IaRTZBNZkJti
NBA 凯尔特人VS雄鹿 全场回放（英文原声） 04:25,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=2ywcEr&tk=IaRTZBNZkJti
斯诺克 贾德·特鲁姆普10-4肖恩·墨菲 【回放】肖恩·墨菲4-10贾德·特鲁姆普 03:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=obPqRb&tk=IaRTZBNZkJti
意甲 帕尔马VS尤文图斯 全场回放（吴桐、刘腾） 03:15,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=O7VW1R&tk=IaRTZBNZkJti
西甲 赫塔菲VS塞尔塔 全场回放（周楚雄） 01:15,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=RZz5vr&tk=IaRTZBNZkJti
西甲 毕尔巴鄂竞技VS皇家社会 全场回放（孙雨轩） 03:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=vRgxV2&tk=IaRTZBNZkJti
NBA 奇才VS国王 全场回放（刘芳宇） 06:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=pEQf2g&tk=IaRTZBNZkJti
NBA 凯尔特人VS雄鹿 全场回放（陈鑫隆） 04:25,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=1gzz6V&tk=IaRTZBNZkJti
NBA 热火VS公牛 全场回放（张泽欣） 06:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=O0Ctky&tk=IaRTZBNZkJti
NBA 猛龙VS爵士 全场回放（英文原声） 06:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=o74kMF&tk=IaRTZBNZkJti
法甲 斯特拉斯堡VS巴黎圣日耳曼 全场回放（鹿中原、王宇） 03:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=vpXegL&tk=IaRTZBNZkJti
NBA 热火VS公牛 全场回放（英文原声） 06:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=EjBnva&tk=IaRTZBNZkJti
NBA 尼克斯VS湖人 全场回放（英文原声） 07:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=urxNoX&tk=IaRTZBNZkJti
Zuffa拳击 Zuffa拳击第2期：瓦伦苏埃拉判定击败托雷斯 Zuffa拳击第2期全场回放 07:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=DBnBhL&tk=IaRTZBNZkJti
NBA 太阳VS快船 全场回放（英文原声） 08:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=HhT4yO&tk=IaRTZBNZkJti
NBA 马刺VS魔术 全场回放（英文原声） 09:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=h6FYjE&tk=IaRTZBNZkJti
NBA 开拓者VS骑士 全场回放（邵化谦、季孟年、裴优） 09:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=V3NkXS&tk=IaRTZBNZkJti
NBA 太阳VS快船 全场回放（连睿、苏群、周鹏、秋童） 08:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=w7Y9m5&tk=IaRTZBNZkJti
NBA 尼克斯VS湖人 全场回放（郑泽鹏） 07:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=EensE0&tk=IaRTZBNZkJti
NBA 尼克斯VS湖人 全场回放（李天宇、刘铁、陈正昊、魏欣怡） 07:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=R1lfzP&tk=IaRTZBNZkJti
NBA 掘金VS雷霆 全场回放（英文原声） 10:25,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ZqLhqr&tk=IaRTZBNZkJti
NBA 马刺VS魔术 全场回放（王晓晨） 09:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=U2FKE5&tk=IaRTZBNZkJti
WTA 伊埃拉横扫 奥斯塔彭科逆转晋级 【回放】塞莱赫梅蒂娃1-2奥斯塔彭科 15:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ijV7OI&tk=IaRTZBNZkJti
NBA 活塞VS篮网 全场回放（罗森） 06:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=iwTJGy&tk=IaRTZBNZkJti
NBA 奇才VS国王 全场回放（英文原声） 06:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=dkXS5d&tk=IaRTZBNZkJti
NBA 活塞VS篮网 全场回放（英文原声） 06:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=YNhCMn&tk=IaRTZBNZkJti
WTA 伊埃拉横扫 奥斯塔彭科逆转晋级 【回放】雅斯特雷姆斯卡2-0玛雅 15:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=oMKB0X&tk=IaRTZBNZkJti
WTA 伊埃拉横扫 奥斯塔彭科逆转晋级 【回放】雅斯特雷姆斯卡2-0玛雅（英文原声） 15:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=bR0Q2u&tk=IaRTZBNZkJti
NBA 掘金VS雷霆 全场回放（孙博） 10:25,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Tu7FGr&tk=IaRTZBNZkJti
WTA 伊埃拉横扫 奥斯塔彭科逆转晋级 【回放】伊埃拉2-0森梅兹 15:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=lL5oEe&tk=IaRTZBNZkJti
WTA 伊埃拉横扫 奥斯塔彭科逆转晋级 【回放】巴多萨1-2萨斯诺维奇（英文原声） 15:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=MucrUT&tk=IaRTZBNZkJti
WTA 伊埃拉横扫 奥斯塔彭科逆转晋级 【回放】巴多萨1-2萨斯诺维奇 15:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Bz8Aik&tk=IaRTZBNZkJti
NBA 开拓者VS骑士 全场回放（邢晨） 09:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=sm8FS1&tk=IaRTZBNZkJti
WTA 伊埃拉横扫 奥斯塔彭科逆转晋级 【回放】塞莱赫梅蒂娃1-2奥斯塔彭科（英文原声） 15:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=kt1yLy&tk=IaRTZBNZkJti
NBA 开拓者VS骑士 全场回放（英文原声） 09:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=9Bdcam&tk=IaRTZBNZkJti
WTA 伊埃拉横扫 奥斯塔彭科逆转晋级 【回放】伊埃拉2-0森梅兹（英文原声） 15:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=afgAnd&tk=IaRTZBNZkJti
CBA 天津先行者VS山东高速 八强齐聚 共逐荣耀！来咪咕 看CBA俱乐部杯决赛 19:35,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=KnVLhS&tk=IaRTZBNZkJti
WTA 伊埃拉横扫 奥斯塔彭科逆转晋级 【回放】曾丽美2-1乔恩特（英文原声） 15:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=zUrgPg&tk=IaRTZBNZkJti
WTA 伊埃拉横扫 奥斯塔彭科逆转晋级 【回放】曾丽美2-1乔恩特 15:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=IJZgNd&tk=IaRTZBNZkJti
西甲 马略卡VS塞维利亚 全场回放（李霄） 03:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=yg3CnH&tk=IaRTZBNZkJti
NBA 黄蜂VS鹈鹕 全场回放（王凯） 03:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=iJyqa3&tk=IaRTZBNZkJti
斯诺克 肖国栋PK囧哥 周跃龙塞尔比出战 3号桌 13:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=OqDOrU&tk=IaRTZBNZkJti
五人制亚洲杯 伊朗VS乌兹别克斯坦 涂远 13:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Q24VCU&tk=IaRTZBNZkJti
NBA 黄蜂VS鹈鹕 全场回放（英文原声） 03:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=AJUUir&tk=IaRTZBNZkJti
英超 桑德兰VS伯恩利 全场回放（涂远） 03:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=krnIuF&tk=IaRTZBNZkJti
斯诺克 肖国栋PK囧哥 周跃龙塞尔比出战 4号桌 13:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=r8loQV&tk=IaRTZBNZkJti
乒乓球亚洲杯 抽签仪式 现场原声 16:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=PqE0Lm&tk=IaRTZBNZkJti
意甲 乌迪内斯VS罗马 全场回放（刘焕） 03:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=MmGgDm&tk=IaRTZBNZkJti
五人制亚洲杯 伊朗VS乌兹别克斯坦 赛场原声 13:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=xRD2Cm&tk=IaRTZBNZkJti
NBA 快船VS76人 全场回放（李天宇、刘铁、陈正昊、金佳悦） 10:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Tpl4T9&tk=IaRTZBNZkJti
NBA 步行者VS火箭 全场回放（连睿 周鹏） 07:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=1LvUmw&tk=IaRTZBNZkJti
NBA 灰熊VS森林狼 全场回放（英文原声） 08:25,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=J4sAT2&tk=IaRTZBNZkJti
五人制亚洲杯 泰国VS伊拉克 乔迁 15:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=LKCHn5&tk=IaRTZBNZkJti
乒乓球亚洲杯 刘国正、周冠达带您分析签位 刘国正 周冠达 周泽昊 18:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=DnqsOp&tk=IaRTZBNZkJti
斯诺克 肖国栋PK囧哥 周跃龙塞尔比出战 2号桌 13:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=pGbca9&tk=IaRTZBNZkJti
斯诺克 肖国栋PK囧哥 周跃龙塞尔比出战 1号桌 13:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ZLdOwx&tk=IaRTZBNZkJti
NBA 灰熊VS森林狼 全场回放（陈鑫隆） 08:25,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Rag6K3&tk=IaRTZBNZkJti
WTA 萨姆索诺娃出战！陶森压场 清流 17:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=jXlAs3&tk=IaRTZBNZkJti
五人制亚洲杯 泰国VS伊拉克 赛场原声 15:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=7P4flm&tk=IaRTZBNZkJti
